Filer,Filing,Id,Agency Prefix,Agency Name,Agency,Year,Period Start,Period End,Filing Date,Transaction Type,Filer Name,Department Name,Offices,Position Name,First Name,Middle Name,Last Name,Is City,Description City,Is County,Description County,Is Multi County,Description Multi County,Is State,Is Judge Or Court,Is Candidate,Candidate Election Year,Candidate Office Sought,Is Assuming,Date Assumed Office,Is Leaving,Leaving Statement Start Date,Date Left Office,Is Annual,Annual Start Date,Is Other,Description Other,Categories,Form,Internal,Schedule A1 Count,Schedule A2 Count,Schedule B Count,Schedule C1 Count,Schedule C2 Count,Schedule D Count,Schedule E Count, Comment Count
SFO-154195,160076497,e50d444ff2ed407c954787c1e8cc894d,SFO,City and County of San Francisco,SFO,2016,03/01/2015,02/28/2016,04/05/2016,Cover,"Malawa, Zea",Children & Families First Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2016-02-28T00:00:00.0000000-08:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Children & Families First Commission,electionDate:None",,Zea,,Malawa,false,,true,San Francisco,false,,false,false,false,,,true,02/28/2016,false,,,false,,false,,1,215,e50d444ff2ed407c954787c1e8cc894d,0,0,0,0,0,0,0,0
SFO-153955,160075872,d3f66d25fd9a4505acbd4ed80f2edc9e,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,05/15/2015,12/31/2015,04/05/2016,Cover,"Bermejo, Elmy",Environment Commission on the,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",Commissioner,Elmy,Adriana,Bermejo,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,05/15/2015,false,,1,215,d3f66d25fd9a4505acbd4ed80f2edc9e,1,0,1,0,0,0,0,0
SFO-153072,160074971,9d98b548c05547589b387b09d5db51e3,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/04/2016,Cover,"Kelly, Jr., Harlan",Public Utilities Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:General Manager,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:None,filerAgency:San Francisco Bay Area Regional Water System Financing Authority,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board of Directors,electionDate:None|leavingDate:None,filerAgency:Bay Area Council,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board of Directors,electionDate:None",General Manager,Harlan,Leroy,"Kelly, Jr.",false,,false,,true,"Alameda, San Francisco, San Mateo, Santa Clara",false,false,false,,,false,,false,,,true,,false,,1,215,9d98b548c05547589b387b09d5db51e3,0,0,1,0,0,0,0,0
SFO-1088,160074097,61b0f5e20e8c4c7f90803fa7ee1e99c5,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/04/2016,Cover,"Garcia, Michael",Citizens General Obligation Bond Oversight Committee,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Citizens General Obligation Bond Oversight Committee,electionDate:None",Member,Michael,Lancaster,Garcia,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,61b0f5e20e8c4c7f90803fa7ee1e99c5,46,0,0,2,0,0,0,0
SFO-153699,160069054,460deaa261104678a604ccdfe180117e,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,06/25/2014,12/31/2015,04/04/2016,Cover,"Wolf, Josh",Sunshine Ordinance Task Force,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:None",Member,Josh,,Wolf,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,06/25/2014,false,,1,215,460deaa261104678a604ccdfe180117e,0,0,0,0,0,0,0,0
SFO-1952,160058372,f1edbc92c7a146fca1c77f15a9e5beb0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Lim, Kent",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Kent,Man,Lim,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,f1edbc92c7a146fca1c77f15a9e5beb0,0,0,0,1,0,0,0,0
SFO-151631,160058113,76be039c33284734af753bd3fd58f5cc,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Spencer, David",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:None",Trustee,David,,Spencer,true,San Francisco,true,San Francisco,false,,true,false,false,,,false,,false,,,true,,false,,1,215,76be039c33284734af753bd3fd58f5cc,0,0,0,0,0,0,0,0
SFO-1248,160057915,6e65c7d0b4534aa9b2406ef8bdb26939,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,10/17/2014,12/31/2015,04/02/2016,Cover,"Hall, Lauren",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:None",Trustee,Lauren,Leigh Thorburn,Hall,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,10/17/2014,false,,1,215,6e65c7d0b4534aa9b2406ef8bdb26939,1,0,1,1,0,0,0,0
SFO-2020,160057571,72a661a3c18442b2830d8df329a8d02a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Headrick, Laure",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:None",Trustee,Laure,,Headrick,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,72a661a3c18442b2830d8df329a8d02a,0,0,0,0,0,0,0,0
SFO-153010,160057517,ad370c3846af434899f95ac5b3f49cf0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Mondejar, Marily",Commission on Community Investment and Infrastructure,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Commission on Community Investment and Infrastructure,electionDate:None",Commissioner,Marily,,Mondejar,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,ad370c3846af434899f95ac5b3f49cf0,0,0,0,1,0,8,0,0
SFO-151881,160057257,109232660d914c82b73bb31961ffe9e2,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Katz, Leslie",Port Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Port Commission,electionDate:None",Commissioner,Leslie,,Katz,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,,215,109232660d914c82b73bb31961ffe9e2,4,1,0,2,1,0,0,0
SFO-151805,160056954,d3ce3e88b61a4f02b1f06be555546268,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Rodriguez, Sam",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None|leavingDate:None,filerAgency:CA Employment Training Panel,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:ETP,electionDate:None",Member,Sam,,Rodriguez,false,,true,San Francisco,false,,true,false,false,,,false,,false,,,true,,false,,2,215,d3ce3e88b61a4f02b1f06be555546268,0,0,0,0,0,0,0,0
SFO-153965,160056361,12f16d7f963a4e3b96c724247aacf02a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,06/04/2015,12/31/2015,04/02/2016,Cover,"Haines, Shaun",Sunshine Ordinance Task Force,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:None",Member,Shaun,,Haines,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,06/04/2015,false,,1,215,12f16d7f963a4e3b96c724247aacf02a,0,0,0,1,0,0,0,0
SFO-151629,160055491,e83a3a77c5ae4faebfb6a8c592dc5d6b,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Goltz, Frederick",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:None",Trustee,Frederick,,Goltz,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,e83a3a77c5ae4faebfb6a8c592dc5d6b,0,0,0,0,0,0,0,0
SFO-154299,160055255,ae2c0bf491af46089db7595aa111bce6,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/02/2016,Cover,"Larkin, Brian",Citizens General Obligation Bond Oversight Committee,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Citizens General Obligation Bond Oversight Committee,electionDate:None",Member,Brian,,Larkin,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,ae2c0bf491af46089db7595aa111bce6,6,0,0,0,0,0,0,0
SFO-151523,160054536,ebecee75c0fb475197f6daa17669ff38,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Perez, Alfonso",Entertainment Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Entertainment Commission,electionDate:None",Commissioner,Alfonso,S.,Perez Jr.,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,ebecee75c0fb475197f6daa17669ff38,0,2,2,6,0,1,0,0
SFO-1864,160054051,fc1aecf2a327478d91bbaabb088a8646,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Mar, Eric","Board of Supervisors, Local Agency Formation Commission, Transportation Authority","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Supervisor,filerDivisionBoardDistrict:Board of Supervisors,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Local Agency Formation Commission,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Transportation Authority,electionDate:None","Supervisor, Commissioner, Commissioner",Eric,Lee,Mar,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,fc1aecf2a327478d91bbaabb088a8646,0,0,0,1,0,3,2,0
SFO-154298,160053991,d2698410eb6f45fe82f51ee1d6275562,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Fried, Jason",Local Agency Formation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Excutive  Director,filerDivisionBoardDistrict:Local Agency Formation Commission,electionDate:None",Interim Director,Jason,,Fried,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,d2698410eb6f45fe82f51ee1d6275562,0,0,0,0,0,0,0,0
SFO-1109,160053836,12efd68ecc01466fb6aaed8c343e943c,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Calvillo, Angela",Board of Supervisors,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Clerk of the Board,filerDivisionBoardDistrict:Board of Supervisors,electionDate:None",Clerk of the Board,Angela,,Calvillo,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,12efd68ecc01466fb6aaed8c343e943c,0,0,0,0,0,0,0,0
SFO-153053,160053794,9b26f2d083184c56ab2a8369d82ca03d,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Haney, Matthew",Board of Education,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Board of Education,electionDate:None",Member,Matthew,,Haney,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,9b26f2d083184c56ab2a8369d82ca03d,0,0,0,2,0,2,0,0
SFO-1886,160053349,0c54e73718ee4c1fbed8768c4ea2b857,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Clinch, Kevin",Building Inspection Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Building Inspection Commission,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Building Inspection Commission,electionDate:None",Member,Kevin,,Clinch,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,0c54e73718ee4c1fbed8768c4ea2b857,3,0,1,1,0,0,0,0
SFO-152778,160052827,a36701f586094c608049f6ec19412a00,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"DeCaigny, Tom",Arts Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Director of Cultural Affairs,filerDivisionBoardDistrict:Arts Commission,electionDate:None",Director of Cultural Affairs,Thomas,Edward,DeCaigny II,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,a36701f586094c608049f6ec19412a00,15,0,2,1,0,0,0,0
SFO-151773,160052008,5d85b32487824fc4b495d9d232987800,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Jones, Susan",Juvenile Probation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Juvenile Probation Commission,electionDate:None",Commissioner,Susan,,Jones,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,5d85b32487824fc4b495d9d232987800,3,1,0,1,0,0,0,0
SFO-153636,160051564,4b624ae42bf648818a0254a5c6cda32f,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Jerdonek, Christopher",Elections Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Elections Commission,electionDate:None",Member,Christopher,John,Jerdonek,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,4b624ae42bf648818a0254a5c6cda32f,0,0,0,1,0,0,0,0
SFO-153713,160050964,26b0863c6edd43c8a284a2a1318264c6,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Lindo, Edwin",Local Agency Formation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Local Agency Formation Commission,electionDate:None",Member,Edwin,,Lindo,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,26b0863c6edd43c8a284a2a1318264c6,0,0,0,0,0,0,0,0
SFO-154266,160049338,15fd7b2c8bf746039d5f9c7e12cf08f0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"McSpadden, Shireen",Aging and Adult Services,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Interim Executive Director,filerDivisionBoardDistrict:Aging and Adult Services,electionDate:None",Executive Director,Shireen,,McSpadden,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,15fd7b2c8bf746039d5f9c7e12cf08f0,0,0,0,0,0,0,0,0
SFO-153519,160048482,190ffa977fbf44c190d4a71e9264eb46,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Shelby, Marcus",Arts Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Arts Commission,electionDate:None",Commissioner,Marcus,,Shelby,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,190ffa977fbf44c190d4a71e9264eb46,0,0,0,0,0,0,0,0
SFO-153842,160047971,46cdcbb8af86486a828a25897564823c,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,12/05/2014,12/31/2015,04/01/2016,Cover,"Bullard, Clearnise",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Clearnise,Patricia,Bullard,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,12/05/2014,false,,2,215,46cdcbb8af86486a828a25897564823c,0,0,0,0,0,0,0,0
SFO-152888,160047685,a0661cbaeea7484bbabfa5008d03c84d,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Cotter, Jeanine",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Jeanine,,Cotter,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,a0661cbaeea7484bbabfa5008d03c84d,0,1,1,2,0,0,0,0
SFO-153644,160047064,a245124f3afb4636ba7323c946e4c81b,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Jung, Charles",Elections Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Elections Commission,electionDate:None",Member,Charles,Hyunchul,Jung,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,215,a245124f3afb4636ba7323c946e4c81b,2,3,3,3,0,6,0,0
SFO-152665,160046382,7a67a5b3dad344a3a622e3ffa7c79c9d,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Hillis, Richard",Planning Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Planning Commission,electionDate:None",Commissioner,Richard,,Hillis,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,7a67a5b3dad344a3a622e3ffa7c79c9d,0,0,3,1,0,0,0,0
SFO-1016,160045708,83d69aa647a347c9a91c7b94969f2fed,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Crayton, Linda",Airport Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Vice President - Commissioner,filerDivisionBoardDistrict:Airport Commission,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Airport Commission,electionDate:None",Commissioner,Linda,Sue,Crayton,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,83d69aa647a347c9a91c7b94969f2fed,2,0,0,1,0,0,0,0
SFO-152993,159997216,d3e3665782274dbe98bec580b0d895d2,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,03/31/2016,Cover,"Stansbury, Brian",Retirement Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Retirement Board,electionDate:None",Member,Brian,,Stansbury,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,d3e3665782274dbe98bec580b0d895d2,0,0,0,0,0,0,0,0
SFO-153214,160045199,519464f011a345818bbe6fa962e87677,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2015,01/01/2015,12/31/2015,04/01/2016,Cover,"Singer, David",Public Health Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Health Commission,electionDate:None",Commissioner,David,,Singer,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,215,519464f011a345818bbe6fa962e87677,12,2,1,23,0,0,0,4
