Filer Name,Department Name,Position Name,Offices,Period Start,Period End,Filing Date,Filer,Filing,Id,Transaction Type,Name Of Business Entity,Business Description,Fair Market Value,Fair Market Value As Range,Nature Of Investment,Nature Of Investment Other Description,Partnership Amount,Partnership Amount As Range,Date Acquired,Date Disposed
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,c3f2afee6f8b4fdf8887e8da57bcde58,ScheduleA1,"EOG Resources, Inc. [EOG]","develops, produces, and markets crude oil and natural gas",10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,65ac8a36f94347b19b416b4d69f63615,ScheduleA1,Biogen Idec Inc. (BIIB),biopharma,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,03/20/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,0eeaabc2aaf64b1e9d74c7fcf889505d,ScheduleA1,Rite Aid Corporation (RAD),drugstore,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,08/05/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,8464cb028e7b4e078469692f346a2b47,ScheduleA1,CyberArk Software (CYBR),cyber security,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,06/26/2015,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,934a627429f64839af2a74a9be935a06,ScheduleA1,Mastercard Inc. (MA),credit card payment network,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,01/27/2015,10/29/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,cbe66a2377de476c8f046f53f207709f,ScheduleA1,Regeneron Pharmaceuticals (REGN),biopharmaceutical company,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,02/03/2015,07/09/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,e6d048e0b22e43c8858bfc3435be6589,ScheduleA1,"United Natural Foods,Inc. [UNFI]",distributor and retailer of natural and organic products,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,03/26/2015,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,633fd71d6acf4db48e2f8f64234353bf,ScheduleA1,"Henry Schein, Inc. (HSIC)",distributor of healthcare products & services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,12/23/2014,12/30/2015
"Antonini, Michael",Planning Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Planning Commission,electionDate:None",01/01/2015,12/31/2015,03/22/2016,SFO-1431,159348376,f5c2ae75442e41398c9db22175257664,ScheduleA1,Gina Marie Antonini Trust,Vodafone Group,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,8403d027e57a4df4b42ae7683ec738cf,ScheduleA1,Receptos Inc (RCPT.DL),biopharmaceutical mfr.,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,07/07/2015,09/01/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,23dd75fd4f0247cea73bff71bb37a424,ScheduleA1,"Kinder Morgan, Inc. (KMI)",operates as an energy infrastructure and energy company,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,3f3e1419869c4bc09b1aad045c4c7035,ScheduleA1,Bristo-Myers Squibb Co. [BMY],pharmaceutical,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,07/07/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,0afbec5145ba43188daed9862dbf461f,ScheduleA1,Raytheon Company (RTN),defense and aerospace manufacturer,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,06/26/2015,11/17/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,1cd6d8ec4b8d447ea2d4489463fab43e,ScheduleA1,Sandstorm Gold Ltd.,metals & mining investment,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,8541128ad36946d98e2a8cbff9c61c00,ScheduleA1,Apple Inc. (AAPL),mobile communication and media devices,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,7352b1cc509c4e7a8a81653f1aa52aeb,ScheduleA1,ProShares UltraShort Russell2000 (TWM),inverse daily performance of Russell 2000 index.,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,1140d91238304333b670037f53de4777,ScheduleA1,salesforce.com inc. [CRM],enterprise cloud computing solutions to various businesses and industrie,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,02/26/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,1f73d405d6354661b7fe0a19c2ea3381,ScheduleA1,"United Parcel Service, Inc. (UPS)",package delivery,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,02/06/2015
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,97bc2fc9f2da4d06b73af073bf7c3439,ScheduleA1,Celgene Corporation [CELG],biopharma,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,fa102d82af7045759c9f56da3549ab13,ScheduleA1,Honeywell International Inc. (HON) ,diversified technology and manufacturing ,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,fdaff4a88c70452cbdf6bd4fed8906a5,ScheduleA1,UltraShort Russell 2000 ProShres,inverse performance index fund,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,90f704ed21e74c9baa55b65ae2dce7f1,ScheduleA1,Facebook (FB),social networking,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,02/03/2015,
"Chan, Douglas",Civil Service Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",01/01/2015,12/31/2015,03/24/2016,SFO-1686,159376672,e4f9aafd17bd49b3a58f88d6ca92a688,ScheduleA1,"Micron Technology, Inc. [MU]",manufacturer and marketer of semiconductor devices,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,03/27/2015,
"Morris, Jeffrey",Assessment Appeals Board,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Assessment Appeals Board,electionDate:None",01/01/2015,12/31/2015,03/22/2016,SFO-1064,159343743,e35d01e8e8994b73bc431f0918a51129,ScheduleA1,Verizon Communications,Communications,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Rhorer, Trent","Human Services Commission, Workforce Investment Board","Executive Director, Board Member","leavingDate:None,filerAgency:Human Services Agency,assumingDate:None,filerPosition:Executive Director,filerDivisionBoardDistrict:None,electionDate:None|leavingDate:None,filerAgency:Workforce Investment Board,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:None,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-1349,159865425,4e08ddf1d1f346159195735451338b8c,ScheduleA1,Wells Fargo Advisors,Financial Services,10000.00,"$10,001 - $100,000",Other,Mutual Fund - IRA,0.00,Unset,,
"Rhorer, Trent","Human Services Commission, Workforce Investment Board","Executive Director, Board Member","leavingDate:None,filerAgency:Human Services Agency,assumingDate:None,filerPosition:Executive Director,filerDivisionBoardDistrict:None,electionDate:None|leavingDate:None,filerAgency:Workforce Investment Board,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:None,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-1349,159865425,7f160bb3472245a5b850f4d751ceed50,ScheduleA1,Wells Fargo - Command Asset Program,Financial Services,10000.00,"$10,001 - $100,000",Other,539 Educational Savings Account,0.00,Unset,,
"Lease, Guy",Community College District,Member of the Board of Trustees,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Community College District,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member of the Board of Trustees,filerDivisionBoardDistrict:Community College District,electionDate:None",02/23/2015,12/31/2015,03/23/2016,SFO-153896,159372338,d73af4da0e5349bfa242c81ddea6eaee,ScheduleA1,"PPL, Inc.",Temporary Employment and Consulting Services,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Valla, Eugene",Assessment Appeals Board,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Assessment Appeals Board,electionDate:None",01/01/2015,12/31/2015,03/22/2016,SFO-153424,159340765,0f512bf4a1524b198d6ad9c134b21019,ScheduleA1,Merrill Lynch,E&S Valla Trust,1000000.00,"Over $1,000,000",Other,Fixed Income,0.00,Unset,,
"Valla, Eugene",Assessment Appeals Board,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Assessment Appeals Board,electionDate:None",01/01/2015,12/31/2015,03/22/2016,SFO-153424,159340765,884ba7bb2b774b66aaa0b6f6a17bc107,ScheduleA1,Merrill Lynch,IRA,1000000.00,"Over $1,000,000",Other,Fixed Income,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,4c8cc0ddd77346f590e62f87d8a51a91,ScheduleA1,CMG - Chipotle Mexican Grill,Restaurant,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,67e1016b8e964a83936e0852cdb21319,ScheduleA1,Facebook,Digital Media,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,8fdb5bd5f69f4284b5267702b073975b,ScheduleA1,Johnson and Johnson,Consumer Packaged Goods,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,b6f6d2036fc64fa6ba49306a3a055508,ScheduleA1,Volkswagon,Autos,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,42226ded8dce4990a69dd6e427baeabe,ScheduleA1,Amazon,Internet commerce,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,d884521e8a164409b74155cd9721f60b,ScheduleA1,Proctor and Gamble,Consumer packaged goods,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Stephenson, Heather",Environment Commission on the,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Environment Commission on the,electionDate:None",01/01/2015,12/31/2015,03/25/2016,SFO-152058,159864358,59c7678c383e48b480c9d3c2b3e75f40,ScheduleA1,Oracle,Technology Services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
